customer_id,first_name,last_name,full_name,gender,age,tier,registration_date,region,city,email,phone
CUS2609,Soohyun,Oh,Oh Soohyun,Male,33,Regular,2023-09-02,Gyeonggi,Uijeongbu,oh.soohyun2609@email.kr,010-3299-8081
CUS0432,Changho,Shin,Shin Changho,Male,32,silver,2020-12-10,Gyeonggi,Suwon,shin.changho432@email.kr,010-6143-8454
CUS1496,Kyungjun,Lim,Lim Kyungjun,Male,24,Regular,2024-01-27,Seoul,Seongdong-gu,lim.kyungjun1496@email.kr,010-4759-5163
CUS2120,Junseok,Song,Song Junseok,Male,44,Regular,2021-04-23,Gyeongsang,Pohang,song.junseok2120@email.kr,010-3496-2624
CUS1986,Hyeji,No,No Hyeji,Female,18,Regular,2021-03-07,GYEONGSANG,Andong,no.hyeji1986@email.kr,010-6943-5577
CUS2767,Yoonsoo,No,No Yoonsoo,Male,38,Silver,2021-11-23,Seoul,Dobong-gu,no.yoonsoo2767@email.kr,010-6888-9017
CUS0345,Seoyeon,Son,Son Seoyeon,Female,28,Regular,2021-11-04,Daegu,Dong-gu,son.seoyeon345@email.kr,010-3963-6813
CUS0621,Hyunwoo,Song,Song Hyunwoo,Male,32,Regular,2022-09-25,Gyeonggi,Suwon,song.hyunwoo621@email.kr,010-5355-8961
CUS2531,Yerin,Yu,Yu Yerin,Female,27,Gold,2019-07-17,daejeon,Jung-gu,yu.yerin2531@email.kr,010-7574-1793
CUS2490,Jihyun,Jung,Jung Jihyun,Female,40,Regular,2022-01-19,seoul,Yeongdeungpo-gu,jung.jihyun2490@email.kr,010-9849-8123
CUS1444,Yoona,Kim,Kim Yoona,Female,38,Silver,2022-08-22,Gangwon,Gangneung,kim.yoona1444@email.kr,010-7471-9871
CUS0960,Jihyun,Shin,Shin Jihyun,F,50,Regular,2023-03-02,Seoul,Nowon-gu,shin.jihyun960@email.kr,010-4451-8053
CUS0803,Seulgi,Lee,Lee Seulgi,Female,41,Silver,2020-03-21,Incheon,Yeonsu-gu,lee.seulgi803@email.kr,010-1379-2694
CUS0937,Hyunjae,Lim,Lim Hyunjae,Male,38,Regular,2019-06-18,Gyeonggi,Bucheon, lim.hyunjae937@email.kr,010-1732-4845
CUS1617,Junseok,Hwang,Hwang Junseok,Male,25,Regular,2021-12-07,Gyeonggi,Seongnam,hwang.junseok1617@email.kr,010-2637-3875
CUS0179,Dohyun,Son,Son Dohyun,Male,20,Regular,2021-07-17,Jeolla,Suncheon,son.dohyun179@email.kr,010-4438-4425
CUS0071,Mijoo,Ahn,Ahn Mijoo,Female,23,silver,2021-10-02,Seoul,Seongdong-gu,ahn.mijoo71@email.kr,010-7527-2621
CUS1024,Jihoon,Bae,Bae Jihoon,Male,23,Regular,2023-01-12,GYEONGGI,Pyeongtaek,bae.jihoon1024@email.kr,010-1472-3509
CUS1465,Junseok,Yang,Yang Junseok,Male,18,Regular,2022-11-09,Busan,Saha-gu,yang.junseok1465@email.kr,010-5018-4706
CUS0963,Junseok,Lim,Lim Junseok,Male,46,Regular,2020-09-27,Daejeon,Seo-gu,lim.junseok963@email.kr,010-9334-3766
CUS2157,Jiho,Son,Son Jiho,Male,33,Gold,2019-12-08,Gyeonggi,Uijeongbu,son.jiho2157@email.kr ,010-7461-3092
CUS0131,Subin,Lee,LEE SUBIN,Female,31,Regular,2022-03-11,Incheon,Yeonsu-gu,,010-9231-4617
CUS1306,Dongwook,Sim,Sim Dongwook,Male,46,Regular,2021-03-03,daegu,Dalseo-gu,sim.dongwook1306@email.kr,010-2009-2028
CUS0956,Joohyun,Jung,Jung Joohyun,Female,37,Silver,2023-10-27,Gyeongsang,Pohang,jung.joohyun956@email.kr,010-9345-2372
CUS0914,Youngho,Kwon,Kwon Youngho,Male,33,Gold,2020-02-19,Daegu,Jung-gu,kwon.youngho914@email.kr,010-1164-4721
CUS2558,Hyunjae,Son,Son Hyunjae,male,42,Regular,2023-04-26,Gyeongsang,Andong,son.hyunjae2558@email.kr,010-3183-4446
CUS2534,Yerin,Kim,Kim Yerin,Female,22,Silver,2022-02-01,Seoul,Seocho-gu,kim.yerin2534@email.kr,010-4544-1717
CUS2650,Minseok,Ahn,Ahn Minseok,Male,40,Regular,2023-02-12,Gyeonggi,Pyeongtaek,ahn.minseok2650@email.kr,010-9162-6997
CUS0292,Jaewon,Han,Han Jaewon,Male,22,Regular,2023-02-01,Seoul,Songpa-gu,han.jaewon292@email.kr,010-8860-5994
CUS1406,Subin,Ahn,Ahn Subin,Female,30,Silver,2023-12-19,Daegu,Buk-gu,ahn.subin1406@email.kr,+82-10-3248-8689
CUS1167,Sungmin,Park,Park Sungmin,Male,34,Regular,2024-08-14,Daegu,Jung-gu,park.sungmin1167@email.kr,010-9793-8215
CUS0128,Jisoo,Ahn,Ahn Jisoo,Female,24,Silver,2023-02-20,Seoul,Seocho-gu,ahn.jisoo128@email.kr,010-5921-1612
CUS2029,Jiyeon,Son,Son Jiyeon,F,34,Regular,2019-07-18,Gangwon,Chuncheon,son.jiyeon2029@email.kr,010-8606-7482
CUS0285,Hyunjae,Hong,Hong Hyunjae,Male,42,premium,2020-02-28,Seoul,Gangnam-gu,hong.hyunjae285@email.kr,010-8627-8513
CUS1926,Soojin,Jo,Jo Soojin,Female,33,Reg,2024-09-09,Seoul,Songpa-gu,jo.soojin1926@email.kr,010-3053-4568
CUS0979,Donghyun,Lim,Lim Donghyun,Male,40,gold,2020-07-02,Daegu,Dong-gu,lim.donghyun979@email.kr,010-6295-5286
CUS0624,Kyungjun,Nam,NAM KYUNGJUN,Male,22,Regular,2023-03-01,Gangwon,Sokcho,nam.kyungjun624@email.kr,010-3013-9693
CUS0689,Seoyeon,Han,Han Seoyeon,Female,33,silver,2021-03-18,Gyeongsang,Jinju,han.seoyeon689@email.kr,010-5415-2780
CUS1554,Chaewon,Yoon,Yoon Chaewon,Female,32,Regular,2021-04-20,Busan,Haeundae-gu,yoon.chaewon1554@email.kr,010-2946-2532
CUS0996,Minhyuk,Kang,Kang Minhyuk,Male,30,Silver,2024-08-19,Seoul,Songpa-gu,kang.minhyuk996@email.kr,010-5095-2374
CUS2112,Eunji,Nam,Nam Eunji,Female,28,Regular,2019-11-02,Gangwon,Chuncheon,nam.eunji2112@email.kr,010-6351-3940
CUS2450,Hyeji,Hwang,Hwang Hyeji,Female,37,Gold,2022-05-20,Jeolla,Jeonju,hwang.hyeji2450@email.kr,010-5299-3811
CUS0611,Dohyun,Jo,Jo Dohyun,Male,33,Silver,2022-07-13,Seoul,Mapo-gu,jo.dohyun611@email.kr,010-2316-9495
CUS0459,Jiyeon,Hwang,Hwang Jiyeon,Female,39,Silver,2023-12-26,Gangwon,Wonju,hwang.jiyeon459@email.kr,010-9476-2140
CUS0463,Changho,Lim,Lim Changho,Male,30,Regular,2023-03-23,Gyeonggi,Pyeongtaek,lim.changho463@email.kr,010-7618-8310
CUS0793,Mijoo,No,No Mijoo,Female,24,regular,2022-11-23,Gyeonggi,Namyangju,no.mijoo793@email.kr,010-7484-1124
CUS0505,Yerin,Ko,Ko Yerin,Female,29,Regular,2022-12-01,JEOLLA,SUNCHEON,ko.yerin505@email.kr,010-3044-8580
CUS0309,Seoyeon,Han,Han Seoyeon,Female,19,Regular,2020-05-15,Jeolla,Jeonju,han.seoyeon309@email.kr,010-3725-3634
CUS1722,Mijoo,Son,Son Mijoo,Female,18,Silver,2024-11-19,Seoul,Songpa-gu,son.mijoo1722@email.kr,010-4049-1479
CUS0364,Seoyeon,Seo,Seo Seoyeon,Female,32,Regular,2022-11-08,Gwangju,Seo-gu,seo.seoyeon364@email.kr,010-5056-4844
CUS0580,Joohyun,Lee,Lee Joohyun,Female,37,Regular,2023-12-22,gyeonggi,Pyeongtaek,lee.joohyun580@email.kr,01026847399
CUS2301,Taehyun,Nam,Nam Taehyun,Male,37,Silver,2020-07-02,Gyeonggi,Suwon,nam.taehyun2301@email.kr,010-6094-9648
CUS2147,Jisoo,Kwon,Kwon Jisoo,Female,25,Gold,2019-11-25,Gangwon,Chuncheon,kwon.jisoo2147@email.kr,010-4343-8007
CUS0508,Soojin,Lim,Lim Soojin,Female,37,Regular,2024-12-20,Seoul,Gwanak-gu,lim.soojin508@email.kr,010-4425-1116
CUS1012,Jiwoo,Heo,Heo Jiwoo,Male,40,Regular,2022-07-11,Daejeon,Daedeok-gu,heo.jiwoo1012@email.kr,010-5542-8756
CUS2234,Youngho,Heo,Heo Youngho,Male,41,Regular,2024-01-26,Incheon,Michuhol-gu,heo.youngho2234@email.kr,010-8559-4542
CUS0947,Yerim,Sim,Sim Yerim,Female,25,Regular,2022-06-18,Jeolla,Iksan,sim.yerim947@email.kr,010-9284-2252
CUS1049,Jiho,Jang,Jang Jiho,Male,34,Silver,2021-12-08,Chungcheong,Cheonan, jang.jiho1049@email.kr,010-3525-7131
CUS1069,Seojun,Oh,Oh Seojun,Male,34,Regular,2019-10-24,Daegu,Dalseo-gu,oh.seojun1069@email.kr,010-2656-7257
CUS1458,Jongho,Yoo,Yoo Jongho,Male,40,Premium,2020-12-15,Busan,Busanjin-gu,yoo.jongho1458@email.kr,010-5376-3358
CUS1096,Soyeon,Sim,Sim Soyeon,Female,18,Regular,2020-10-21,daejeon,Daedeok-gu,sim.soyeon1096@email.kr,010-9751-1388
CUS1488,Yoona,Yoo,Yoo Yoona,Female,45,Premium,2022-12-14,Seoul,Nowon-gu,yoo.yoona1488@email.kr,010-6157-4014
CUS2626,Chaeyoung,Oh,Oh Chaeyoung,Female,41,Gold,2019-08-14,Seoul,Seongdong-gu ,oh.chaeyoung2626@email.kr,010-9133-6143
CUS0189,Changho,Song,Song Changho,Male,34,Regular,2022-11-11,Seoul,Seongdong-gu,song.changho189@email.kr,010-9779-1306
CUS2028,Minseok,Seo,Seo Minseok,Male,24,Silver,2023-05-10,BUSAN,Busanjin-gu,seo.minseok2028@email.kr,010-8472-5654
CUS1938,Changho,Jang,Jang Changho,Male,34,Regular,2023-03-26,Gyeonggi,Hwaseong,jang.changho1938@email.kr,01011383317
CUS2194,Taehyun,Nam,Nam Taehyun,Male,19,Regular,2020-10-16,Gwangju,DONG-GU,nam.taehyun2194@email.kr,010-6036-3202
CUS2715,Gunwoo,Bae,  Bae Gunwoo,Male,23,Silver,2020-10-16,Seoul,Yeongdeungpo-gu,bae.gunwoo2715@email.kr,010-4872-9951
CUS1134,Minseok,Yang,Yang Minseok,Male,31,Regular,2023-12-16,Gyeongsang,Gyeongju,yang.minseok1134@email.kr ,010-5093-5589
CUS1414,Yoona,Lim,Lim Yoona,Female,27,Regular,2020-02-13,Busan,Dongrae-gu,lim.yoona1414@email.kr,010-7440-1053
CUS1123,Hyerin,Kang,Kang Hyerin,Female,150,Silver,2019-07-22,Busan,Suyeong-gu,kang.hyerin1123@email.kr,010-5991-2549
CUS1292,Seungwon,Hong,Hong Seungwon,Male,23,Regular,2021-04-16,Daegu,Jung-gu,hong.seungwon1292@email.kr,010-7226-7363
CUS0439,Donghyun,Jo,Jo Donghyun,M,38,Gold,2020-07-01,Daegu,Buk-gu,jo.donghyun439@email.kr,010-2908-3721
CUS1585,Yerim,Lee,Lee Yerim,Female,150,Premium,2022-11-16,Seoul,Yeongdeungpo-gu,lee.yerim1585@email.kr,010-1868-7663
CUS0863,Woosung,Han,Han Woosung,Male,35,Regular,2022-03-10,Seoul,Seocho-gu,han.woosung863@email.kr,010-8976-5722
CUS2069,Jiwon,Park,Park Jiwon,Female,31,Regular,2023-01-03,Seoul,Seocho-gu,park.jiwon2069@email.kr,010-8441-3671
CUS1814,Jongho,Shin,Shin Jongho,Male,33,Silver,2024-09-14,Jeju,Seogwipo,shin.jongho1814@email.kr,010-9821-5079
CUS0354,Hyerin,Song,Song Hyerin,Female,40,Regular,2020-08-04,Seoul,Seongdong-gu,song.hyerin354@email.kr,010-3001-5107
CUS1035,Naeun,Yoo,Yoo Naeun,Female,32,Regular,2021-04-06,Gyeonggi,Yongin,yoo.naeun1035@email.kr,010-5832-5249
CUS2521,Seojun,Park,Park Seojun,Male,21,Regular,2023-03-26,seoul,Songpa-gu,park.seojun2521@email.kr,010-7386-7202
CUS0732,Taehyun,Kwon,Kwon Taehyun,Male,23,regular,2020-11-10,Jeju,Seogwipo,kwon.taehyun732@email.kr,010-4700-7303
CUS0703,Jiho,Lee,Lee Jiho,Male,18,Silver,2019-12-11,Jeolla,Jeonju,lee.jiho703@email.kr,010-4473-5674
CUS1759,Seoyeon,Kwon,Kwon Seoyeon,Female,20,Silver,2022-06-15,Daegu,Dalseo-gu,kwon.seoyeon1759@email.kr,010-6702-7094
CUS2226,Yoona,Bae,Bae Yoona,Female,18,Regular,2024-10-14,Seoul,Dobong-gu,bae.yoona2226@email.kr,010-4353-4003
CUS2385,Seoyeon,Jang,Jang Seoyeon,Female,35,Gold,2020-07-28,seoul,Dobong-gu,jang.seoyeon2385@email.kr,010-5490-8757
CUS0161,Dahyun,Bae,Bae Dahyun,Female,19,Regular,2022-09-21,Chungcheong,Sejong,bae.dahyun161@email.kr,010-1630-9530
CUS2355,Dohyun,Yoo,Yoo Dohyun,Male,33,Silver,2024-01-07,Gyeonggi,Hwaseong,yoo.dohyun2355@email.kr,010-3935-4066
CUS1588,Soohyun,Yu,Yu Soohyun,Male,26,Regular,2023-05-21,Chungcheong,Sejong,yu.soohyun1588@email.kr,+82-10-5237-3907
CUS1233,Minhyuk,Yoon,Yoon Minhyuk,Male,45,Gold,2019-11-05,Daegu,Dalseo-gu,yoon.minhyuk1233@email.kr,010-7130-3898
CUS1323,Chaeyoung,Ahn,Ahn Chaeyoung,female,22,Regular,2021-02-13,Daegu,Jung-gu,ahn.chaeyoung1323@email.kr,010-3430-6269
CUS0163,Minhyuk,Shin,Shin Minhyuk,Male,19,Silver,2023-01-07,Seoul,Yeongdeungpo-gu,shin.minhyuk163@email.kr,01057708201
CUS1272,Jihyun,Oh,Oh Jihyun,Female,41,REGULAR,2020-09-07,Seoul ,Dobong-gu ,oh.jihyun1272@email.kr,010-5030-4554
CUS1154,Soojin,Hwang,Hwang Soojin,Female,28,Regular,2022-04-25,Incheon,Seo-gu,hwang.soojin1154@email.kr,010-7234-3042
CUS0186,Junseok,Oh,Oh Junseok,Male,35,Regular,2022-10-20,Seoul,Nowon-gu,oh.junseok186@email.kr,010-1477-3877
CUS1858,Woosung,Jang,Jang Woosung,Male,34,Gold,2022-02-05,SEOUL,Songpa-gu,jang.woosung1858@email.kr,010-2846-9191
CUS1966,Byunghun,Kang,Kang Byunghun,Male,28,Premium,2019-02-03,Gyeonggi,Hwaseong,kang.byunghun1966@email.kr,010-5841-3406
CUS1577,Mijoo,Sim,Sim Mijoo,female,42,Regular,2023-01-26,Incheon,Michuhol-gu,sim.mijoo1577@email.kr,010-1423-3453
CUS1008,Hyunwoo,Son,Son Hyunwoo,Male,36,Premium,2021-06-04,Gyeonggi,Seongnam,son.hyunwoo1008@email.kr,010-2001-8679
CUS2055,Hyunwoo,Han,Han Hyunwoo,Male,37,gold,2020-05-14,Gyeonggi,Namyangju,han.hyunwoo2055@email.kr,010-4406-2765
CUS1579,Jisoo,Park,Park Jisoo,Female,28,Gold,2023-10-22,Daegu,Dong-gu,park.jisoo1579@email.kr,010-9847-8811
CUS0369,Yejin,Yoon,Yoon Yejin,Female,31,Regular,2023-02-27,Daegu,Buk-gu,yoon.yejin369@email.kr,010-9779-4507
CUS2431,Yerim,Choi,Choi Yerim,Female,23,Regular,2021-09-17,Chungcheong,Asan, choi.yerim2431@email.kr,010-5291-5518
CUS0494,Nayeon,Jang,Jang Nayeon,Female,18,Regular,2021-10-22,Seoul,Gangnam-gu,jang.nayeon494@email.kr,010-2663-5035
CUS1894,Sungmin,Park,Park Sungmin,Male,37,Regular,2023-04-27,Seoul,Gangnam-gu,park.sungmin1894@email.kr,010-8218-1872
CUS2338,Gunwoo,Lee,Lee Gunwoo,Male,18,regular,2022-06-09,Gyeonggi,Goyang,lee.gunwoo2338@email.kr,010-7462-9652
CUS0334,Yuna,No,No Yuna,Female,24,Regular,2020-03-17,Gwangju,Gwangsan-gu,,010-4622-4087
CUS2162,Dahyun,Park,Park Dahyun,Female,19,Silver,2019-06-02,Chungcheong,Gongju,park.dahyun2162@email.kr,010-9668-1772
CUS0789,Hayoon,Nam,Nam Hayoon,Female,40,Silver,2022-12-20,Seoul,Dobong-gu, nam.hayoon789@email.kr,010-2625-2435
CUS2552,Minji,Hong,Hong Minji,Female,25,Regular,2023-09-21,Gyeonggi,Seongnam,hong.minji2552@email.kr,010-9708-7518
CUS0381,Mijoo,Kim,Kim Mijoo,Female,22,Regular,2024-02-11,Seoul,Gangnam-gu,kim.mijoo381@email.kr,010-5882-2041
CUS1793,Kyungjun,Bae,Bae Kyungjun,Male,53,Premium,2021-11-28,Seoul,Dobong-gu,bae.kyungjun1793@email.kr,010-8817-1819
CUS1813,Soyeon,Kwon,Kwon Soyeon,Female,21,Regular,2023-02-26,Daejeon,Daedeok-gu,kwon.soyeon1813@email.kr,010-4710-6348
CUS1431,Joohyun,Heo,Heo Joohyun,Female,47,Gold,2021-06-12,Seoul,Gangnam-gu,heo.joohyun1431@email.kr,010-7241-1335
CUS1897,Naeun,Heo,Heo Naeun,F,22,Regular,2023-09-15,SEOUL,Jongno-gu,heo.naeun1897@email.kr,010-7769-4495
CUS2314,Chaewon,Kwon,Kwon Chaewon,Female,49,Regular,2024-01-06,Daegu,Dong-gu,kwon.chaewon2314@email.kr,010-5698-9962
CUS1580,Hyerin,Song,Song Hyerin,Female,31,Regular,2021-05-17,Gyeonggi,Seongnam,song.hyerin1580@email.kr,010-1695-6146
CUS2393,Woosung,Yu,Yu Woosung,Male,28,Regular,2023-05-21,Gyeonggi,Yongin,yu.woosung2393@email.kr,010-6264-9842
CUS1206,Eunbi,Park,Park Eunbi,Female,38,Silver,2021-09-24,Gyeonggi,Ansan,park.eunbi1206@email.kr,010-4728-6186
CUS1345,Subin,Shin,Shin Subin,Female,32,Gold,2023-10-09,Gyeongsang,POHANG,shin.subin1345@email.kr,+82-10-6480-4207
CUS0208,Jisoo,Son,Son Jisoo,Female,33,Regular,2023-06-15,Gwangju,Nam-gu,son.jisoo208@email.kr,010-8987-1495
CUS2053,Naeun,Park,Park Naeun,Female,43,Regular,2021-09-18,Gangwon,Chuncheon,park.naeun2053@email.kr,010-7078-1787
CUS2741,Jiwoo,Han,Han Jiwoo,Male,22,Gold,2022-01-06,Seoul,Gwanak-gu,han.jiwoo2741@email.kr,010-9532-2446
CUS1124,Jihyun,Moon,Moon Jihyun,Female,44,Regular,2023-04-25,Gangwon,Samcheok,moon.jihyun1124@email.kr,010-2781-4797
CUS0882,Jihoon,Kim,Kim Jihoon,Male,47,Gold,2021-01-04, Seoul,Yeongdeungpo-gu,kim.jihoon882@email.kr,010-5913-7628
CUS0144,Donghyun,Nam,Nam Donghyun,Male,33,Silver,2021-07-17, Seoul,Dobong-gu,nam.donghyun144@email.kr,010-2631-6168
CUS0250,Joohyun,Sim,Sim Joohyun,Female,26,Premium,2022-06-09,Busan,Saha-gu,sim.joohyun250@email.kr,010-3653-2212
CUS2102,Yoonsoo,Shin,Shin Yoonsoo,Male,31,Regular,2022-09-16,Gyeonggi,Goyang,shin.yoonsoo2102@email.kr,010-8245-9592
CUS1627,Yoona,Yu,Yu Yoona,Female,32,Regular,2022-11-19,Gyeonggi,Ansan,yu.yoona1627@email.kr,010-5066-3407
CUS1679,Byunghun,Ko,Ko Byunghun,Male,30,Regular,2024-09-16,Daegu,Dong-gu,ko.byunghun1679@email.kr,010-3521-3121
CUS2666,Yejin,Kwon,Kwon Yejin,Female,21,Regular,2019-06-24,Seoul,Mapo-gu,kwon.yejin2666@email.kr,010-7457-4940
CUS1958,Jihoon,Han,Han Jihoon,Male,25,Silver,2024-01-28,Gwangju,Seo-gu,han.jihoon1958@email.kr,010-3607-9698
CUS1396,Dohyun,Song,Song Dohyun,Male,19,Silver,2022-01-10,Daegu,Dalseo-gu,song.dohyun1396@email.kr,010-3245-6235
CUS1542,Jisoo,Ahn,Ahn Jisoo,Female,36,Silver,2021-03-01,Gyeonggi,Yongin,ahn.jisoo1542@email.kr,+82-10-4840-8961
CUS2462,Woosung,Moon,Moon Woosung,Male,42,Gold,2021-07-05,Daegu,Jung-gu,moon.woosung2462@email.kr,010-9662-3713
CUS2461,Sungmin,Moon,Moon Sungmin,Male,18,Regular,2019-01-07,Gangwon,Gangneung,moon.sungmin2461@email.kr,010-1509-9407
CUS2255,Soyeon,Kwon,Kwon Soyeon,Female,18,Regular,2020-01-06,Busan,Suyeong-gu,kwon.soyeon2255@email.kr,010-2080-3727
CUS2177,Minjun,Yu,Yu Minjun,Male,32,Regular,2022-08-08,Gangwon,Samcheok,yu.minjun2177@email.kr,010-1277-9704
CUS1694,Seungjae,Heo,Heo Seungjae,Male,25,Silver,2020-06-07,Gangwon,Chuncheon,heo.seungjae1694@email.kr,010-7463-6039
CUS1235,Yoonsoo,No,No Yoonsoo,MALE,18,Regular,2024-02-12,Daejeon,Dong-gu,no.yoonsoo1235@email.kr,010-3955-9494
CUS2495,Areum,Jung,Jung Areum,Female,35,Silver,2020-11-12,Gyeonggi,Suwon,jung.areum2495@email.kr,010-5030-1045
CUS0766,Jisoo,No,No Jisoo,Female,18,Premium,2019-05-19,Incheon,Yeonsu-gu,no.jisoo766@email.kr,010-6952-6789
CUS1785,Sungmin,Lee,Lee Sungmin,Male,33,Regular,2023-11-01,Incheon,Bupyeong-gu,lee.sungmin1785@email.kr,010-5251-2557
CUS0147,Seulgi,Seo,Seo Seulgi,Female,60,Premium,2022-04-17,Incheon,Yeonsu-gu,seo.seulgi147@email.kr,010-5519-2015
CUS1755,Minhyuk,Ahn,Ahn Minhyuk,Male,27,Regular,2020-10-20,Seoul,Seongdong-gu,ahn.minhyuk1755@email.kr,010-2007-8259
CUS1767,Youngho,Park,Park Youngho,Male,44,Premium,2023-05-12,Gwangju,Buk-gu,park.youngho1767@email.kr,010-9694-5514
CUS1562,Changho,Sim,Sim Changho,Male,23,Regular,2022-01-06,Chungcheong,Cheonan, sim.changho1562@email.kr,010-7136-1575
CUS2659,Jiho,Sim,Sim Jiho,Male,18,Regular,2020-11-04,Gyeongsang,Pohang,sim.jiho2659@email.kr,010-7627-2176
CUS2427,Hyunwoo,Song,Song Hyunwoo,male,33,Regular,2023-05-03,Daejeon,Jung-gu,song.hyunwoo2427@email.kr,010-1198-1052
CUS0322,Donghyun,Ahn,  Ahn Donghyun,Male,45,Silver,2024-02-19,Gyeonggi,Pyeongtaek,ahn.donghyun322@email.kr,010-7156-2449
CUS0112,Jihyun,Kwon,Kwon Jihyun,Female,23,Regular,2020-09-22,Seoul,Nowon-gu,kwon.jihyun112@email.kr,010-2092-1717
CUS0589,Jisoo,Moon,Moon Jisoo,Female,22,Silver,2024-11-16,Gwangju,Nam-gu,moon.jisoo589@email.kr,010-2106-6490
CUS2421,Woosung,Yu,Yu Woosung,Male,28,regular,2019-02-27,Daegu,Buk-gu,yu.woosung2421@email.kr,010-9100-4093
CUS1887,Dongwook,Shin,Shin Dongwook,Male,22,Regular,2024-06-14,Seoul,Songpa-gu,shin.dongwook1887@email.kr,010-5507-1865
CUS0137,Seoyeon,Seo,Seo Seoyeon,female,40,Premium,2020-10-21,Gyeonggi,Yongin,seo.seoyeon137@email.kr,010-1396-5994
CUS0654,Soyeon,Son,Son Soyeon,Female,30,Silver,2023-03-13,Daegu,Jung-gu,son.soyeon654@email.kr,010-8932-8105
CUS1635,Minhyuk,Heo,Heo Minhyuk,M,25,Silver,2021-06-18,Gyeonggi,Goyang,heo.minhyuk1635@email.kr,010-3402-8113
CUS1429,Eunji,Yoon,Yoon Eunji,Female,44,Silver,2021-05-08,Busan,Nam-gu,yoon.eunji1429@email.kr,010-5762-4782
CUS1048,Jisoo,Hwang,Hwang Jisoo,Female,42,Silver,2022-04-06,Busan,Haeundae-gu,hwang.jisoo1048@email.kr,010-5936-6038
CUS2368,Jaehyun,Ahn,Ahn Jaehyun,Male,28,Gold,2022-11-19,Jeju,Seogwipo,ahn.jaehyun2368@email.kr,010-7121-1383
CUS0931,Soyeon,Yang,Yang Soyeon,Female,30,Regular,2023-10-01,Seoul,Seongdong-gu,yang.soyeon931@email.kr,010-3036-6028
CUS0221,Sungmin,Son,Son Sungmin,Male,32,Regular,2022-06-23,Seoul ,Seocho-gu,son.sungmin221@email.kr,010-7271-7652
CUS0928,Minhyuk,Shin,Shin Minhyuk,Male,24,Silver,2023-09-15,Daejeon,Dong-gu,shin.minhyuk928@email.kr,010-7944-9501
CUS1637,Junho,Yu,Yu Junho,Male,48,Premium,2023-02-22,Gyeongsang,Gyeongju,yu.junho1637@email.kr,010-3387-4117
CUS2092,Minji,Park,Park Minji,Female,23,Regular,2024-07-07,Daegu,Dalseo-gu,park.minji2092@email.kr,010-1688-3484
CUS1954,Joohyun,Yoon,Yoon Joohyun,Female,41,Gold,2023-03-17,Gyeongsang,Changwon,yoon.joohyun1954@email.kr,010-2532-7847
CUS1597,Changho,Lim,Lim Changho,Male,27,Regular,2023-03-15,Gangwon,Gangneung,lim.changho1597@email.kr,010-2008-6569
CUS0607,Sungmin,Sim,Sim Sungmin,Male,37,Regular,2024-02-13,Jeolla,Jeonju,sim.sungmin607@email.kr,010-3660-4182
CUS1908,Hyunwoo,Hong,Hong Hyunwoo,Male,30,Regular,2023-01-20,Busan,Suyeong-gu,hong.hyunwoo1908@email.kr,010-1557-9861
CUS1295,Soyeon,Park,Park Soyeon,Female,33,Regular,2024-02-26,Gyeonggi,Namyangju,park.soyeon1295@email.kr,010-6220-9336
CUS0979,Donghyun,Lim,Lim Donghyun,Male,40,gold,2020-07-02,Daegu,Dong-gu,lim.donghyun979@email.kr,010-6295-5286
CUS0114,Seulgi,Ahn,Ahn Seulgi,F,40,Silver,2022-10-09,Seoul,Yeongdeungpo-gu,ahn.seulgi114@email.kr,010-1804-7002
CUS0987,Soojin,Kang,Kang Soojin,Female,20,Silver,2021-04-21,Busan,Nam-gu,,010-5051-1553
CUS1658,Taehyun,Hwang,Hwang Taehyun,Male,26,Regular,2023-02-13,Gyeongsang,Pohang,hwang.taehyun1658@email.kr,010-8707-9752
CUS2623,Kyungjun,Ko,Ko Kyungjun,Male,19,Regular,2024-01-05,Gyeonggi,Pyeongtaek,,8210-3805-4735
CUS0223,Yerin,Kwon,Kwon Yerin,Female,47,Gold,2020-11-05,Gyeonggi,Goyang,kwon.yerin223@email.kr,01032001190
CUS0519,Jihoon,Jang,Jang Jihoon,Male,31,Silver,2023-06-17,Incheon,Yeonsu-gu,jang.jihoon519@email.kr,010-4878-2194
CUS1120,Jiyeon,Lim,Lim Jiyeon,Female,41,Regular,2023-08-21,Gangwon,Sokcho,lim.jiyeon1120@email.kr,01038926384
CUS0036,Seoyeon,Nam,Nam Seoyeon,Female,26,Regular,2023.07.08,Seoul,Gangnam-gu,nam.seoyeon36@email.kr,010-8899-7246
CUS0831,Dohyun,Lee,Lee Dohyun,Male,34,Gold,2019-06-23,Jeolla,Suncheon,lee.dohyun831@email.kr,010-7218-5422
CUS1609,Seojun,Han,Han Seojun,Male,46,Premium,2019-02-28,Busan ,Dongrae-gu,han.seojun1609@email.kr,010-9617-5699
CUS1921,Sungmin,Lee,LEE SUNGMIN,Male,26,Silver,2022-05-03,Incheon ,Michuhol-gu,lee.sungmin1921@email.kr,010-2179-9892
CUS0348,Youngho,Ahn,Ahn Youngho,Male,53,Gold,2021-08-20,Seoul,Mapo-gu,ahn.youngho348@email.kr,010-6111-8273
CUS0168,Hyeji,Song,Song Hyeji,Female,41,Regular,2023-09-20,Daejeon,Jung-gu,song.hyeji168@email.kr,010-3619-7204
